L,N,d,r,seed,D_(MIS-1),D_MIS,MIS,Process time counter
21,353,0.8,5.386,250,461261.0,499.0,18,6.25
21,353,0.8,5.386,251,702954.0,134.0,18,6.11
21,353,0.8,5.386,252,277043.0,12.0,18,5.89
21,353,0.8,5.386,253,2691810.0,3270.0,18,6.72
21,353,0.8,5.386,254,946859.0,569.0,18,6.75
21,353,0.8,5.386,255,1220047.0,1939.0,18,5.84
21,353,0.8,5.386,256,1273081.0,2106.0,18,5.87
21,353,0.8,5.386,257,247025.0,250.0,18,6.05
21,353,0.8,5.386,258,327802.0,550.0,18,5.54
21,353,0.8,5.386,259,141321312.0,66758.0,17,6.43
21,353,0.8,5.386,260,173320855.0,84116.0,17,5.89
21,353,0.8,5.386,261,416425.0,624.0,18,6.07
21,353,0.8,5.386,262,896351.0,641.0,18,5.65
21,353,0.8,5.386,263,1173414.0,1663.0,18,5.76
21,353,0.8,5.386,264,152565.0,22.0,18,6.34
21,353,0.8,5.386,265,2008262.0,2233.0,18,6.03
21,353,0.8,5.386,266,2422766.0,3647.0,18,5.46
21,353,0.8,5.386,267,277035.0,181.0,18,5.77
21,353,0.8,5.386,268,484900.0,1254.0,18,5.51
21,353,0.8,5.386,269,101432495.0,58065.0,17,6.39
21,353,0.8,5.386,270,1168288.0,2014.0,18,6.04
21,353,0.8,5.386,271,105253.0,336.0,18,5.63
21,353,0.8,5.386,272,389976.0,1118.0,18,6.26
21,353,0.8,5.386,273,541308.0,682.0,18,5.77
21,353,0.8,5.386,274,105715638.0,55842.0,17,5.22
21,353,0.8,5.386,275,111220917.0,91268.0,17,6.36
21,353,0.8,5.386,276,355452.0,9.0,18,5.12
21,353,0.8,5.386,277,380671.0,96.0,18,6.04
21,353,0.8,5.386,278,1244737.0,1255.0,18,6.42
21,353,0.8,5.386,279,1435752.0,1635.0,18,5.8
21,353,0.8,5.386,280,84421.0,76.0,18,5.98
21,353,0.8,5.386,281,1646297.0,4740.0,18,6.12
21,353,0.8,5.386,282,2417305.0,3199.0,18,6.3
21,353,0.8,5.386,283,83173.0,18.0,18,5.68
21,353,0.8,5.386,284,3136299.0,9837.0,18,5.89
21,353,0.8,5.386,285,2511760.0,4795.0,18,6.63
21,353,0.8,5.386,286,1693454.0,2570.0,18,5.56
21,353,0.8,5.386,287,1256573.0,287.0,18,6.54
21,353,0.8,5.386,288,216549129.0,57965.0,17,5.89
21,353,0.8,5.386,289,1604487.0,5118.0,18,6.06
21,353,0.8,5.386,290,206706.0,426.0,18,6.02
21,353,0.8,5.386,291,2318280.0,3864.0,18,6.02
21,353,0.8,5.386,292,1306249.0,402.0,18,6.14
21,353,0.8,5.386,293,865423.0,205.0,18,5.56
21,353,0.8,5.386,294,364280.0,69.0,18,5.98
21,353,0.8,5.386,295,102210.0,4.0,18,6.17
21,353,0.8,5.386,296,3711807.0,4869.0,18,6.56
21,353,0.8,5.386,297,2936933.0,8019.0,18,6.21
21,353,0.8,5.386,298,1182303.0,121.0,18,6.22
21,353,0.8,5.386,299,740498.0,729.0,18,6.28
21,353,0.8,5.386,300,2430100.0,4208.0,18,5.97
21,353,0.8,5.386,301,665357.0,563.0,18,5.45
21,353,0.8,5.386,302,1270259.0,1058.0,18,5.26
21,353,0.8,5.386,303,380546.0,69.0,18,5.96
21,353,0.8,5.386,304,1089846.0,1360.0,18,5.64
21,353,0.8,5.386,305,660326.0,312.0,18,6.19
21,353,0.8,5.386,306,238162.0,587.0,18,6.21
21,353,0.8,5.386,307,604025.0,358.0,18,5.68
21,353,0.8,5.386,308,5728341.0,10156.0,18,6.52
21,353,0.8,5.386,309,2468954.0,3285.0,18,6.07
21,353,0.8,5.386,310,795476.0,602.0,18,5.62
21,353,0.8,5.386,311,1476714.0,96.0,18,5.62
21,353,0.8,5.386,312,678720.0,192.0,18,6.52
21,353,0.8,5.386,313,4793487.0,8206.0,18,5.92
21,353,0.8,5.386,314,3807230.0,6066.0,18,6.49
21,353,0.8,5.386,315,1446937.0,3380.0,18,5.53
21,353,0.8,5.386,316,693823.0,988.0,18,6.43
21,353,0.8,5.386,317,196989.0,76.0,18,5.97
21,353,0.8,5.386,318,343929.0,69.0,18,6.16
21,353,0.8,5.386,319,951624.0,479.0,18,6.03
21,353,0.8,5.386,320,2108485.0,3901.0,18,5.71
21,353,0.8,5.386,321,338387.0,98.0,18,5.91
21,353,0.8,5.386,322,1295731.0,4922.0,18,5.87
21,353,0.8,5.386,323,122426599.0,67707.0,17,5.94
21,353,0.8,5.386,324,657934.0,44.0,18,6.18
21,353,0.8,5.386,325,3715987.0,10985.0,18,6.64
21,353,0.8,5.386,326,512282.0,347.0,18,6.32
21,353,0.8,5.386,327,143332196.0,89910.0,17,5.8
21,353,0.8,5.386,328,375525.0,404.0,18,5.91
21,353,0.8,5.386,329,248191.0,118.0,18,5.53
21,353,0.8,5.386,330,1966244.0,626.0,18,6.59
21,353,0.8,5.386,331,318396.0,356.0,18,6.0
21,353,0.8,5.386,332,811332.0,753.0,18,6.13
21,353,0.8,5.386,333,1085245.0,2630.0,18,6.5
21,353,0.8,5.386,334,1899272.0,2666.0,18,6.35
21,353,0.8,5.386,335,2317972.0,7257.0,18,5.99
21,353,0.8,5.386,336,4102092.0,5406.0,18,5.58
21,353,0.8,5.386,337,627298.0,18.0,18,6.14
21,353,0.8,5.386,338,6318637.0,12514.0,18,6.09
21,353,0.8,5.386,339,860028.0,651.0,18,6.17
21,353,0.8,5.386,340,268257.0,15.0,18,5.48
21,353,0.8,5.386,341,1319274.0,1432.0,18,6.13
21,353,0.8,5.386,342,426086959.0,382757.0,17,6.01
21,353,0.8,5.386,343,979539.0,673.0,18,5.55
21,353,0.8,5.386,344,110116237.0,35171.0,17,6.44
21,353,0.8,5.386,345,2166349.0,1589.0,18,5.73
21,353,0.8,5.386,346,879423.0,405.0,18,5.46
