L,Density,Seed,UDG Radius,Frac Rewired,CPLEX TTO,Process TTO,Clock TTO,CPLEX TTS,Process TTS,Clock TTS,Solution
21,0.8,53,1.415,6,1.267323,7.098105,1.269325,0.546837,3.707804,0.548578,130
21,0.8,53,1.415,7,1.210338,7.117922,1.212705,0.321574,1.903111,0.323758,134
21,0.8,53,1.415,8,0.806774,4.138094,0.808994,0.267924,1.532854,0.269834,137
21,0.8,53,1.415,9,3.016105,18.024537,3.017993,0.752465,5.005627,0.754212,137
21,0.8,53,1.415,10,3.12807,19.045802,3.130005,2.119549,14.067503,2.121302,139
21,0.8,53,1.415,11,3.096711,19.552291,3.098967,2.801129,17.733721,2.802927,142
21,0.8,53,1.415,12,3.395426,21.445436,3.397285,3.720399,24.249111,3.722163,143
21,0.8,53,1.415,13,5.003206,32.131389,5.005201,4.765476,30.921836,4.767247,144
21,0.8,53,1.415,14,15.067487,97.046261,15.069686,14.966858,97.872691,14.968678,144
21,0.8,53,1.415,15,9.949214,65.01417,9.951218,4.005176,26.295671,4.007128,144
21,0.8,53,1.415,16,21.913945,143.559031,21.917845,3.99974,25.963107,4.001781,144
21,0.8,53,1.415,17,25.630473,170.532848,25.636584,7.071677,45.451059,7.073991,145
21,0.8,53,1.415,18,26.954261,180.491284,26.967167,10.999628,72.442958,11.001794,144
21,0.8,53,1.415,19,21.120649,140.809923,21.122668,11.321945,72.539577,11.323746,146
21,0.8,53,1.415,20,38.563504,255.640625,38.565536,30.305075,201.453022,30.307112,144
21,0.8,54,1.415,1,0.070962,0.134269,0.072884,0.057677,0.128257,0.059473,113
21,0.8,54,1.415,2,0.048229,0.135569,0.050138,0.063751,0.205568,0.065534,116
21,0.8,54,1.415,3,0.08814,0.204399,0.090024,0.081429,0.177904,0.083184,120
21,0.8,54,1.415,4,0.186988,0.451805,0.188882,0.196804,0.388331,0.198546,123
21,0.8,54,1.415,5,0.611177,2.624138,0.613054,0.367595,1.877871,0.369329,125
21,0.8,54,1.415,6,0.514391,2.842691,0.516233,0.513389,2.881025,0.515141,129
21,0.8,54,1.415,7,1.531341,9.483237,1.53327,1.415489,9.96757,1.41721,131
21,0.8,54,1.415,8,1.333864,9.054618,1.335764,0.968725,6.47643,0.970522,133
21,0.8,54,1.415,9,14.221968,96.885065,14.223839,2.823842,18.764399,2.825583,133
21,0.8,54,1.415,10,3.053685,18.651175,3.05682,2.660328,17.703009,2.662158,138
21,0.8,54,1.415,11,32.076328,240.414926,32.07825,10.871893,80.082439,10.873688,137
21,0.8,54,1.415,12,33.068765,249.020809,33.070742,23.436795,175.262805,23.438636,138
21,0.8,54,1.415,13,23.664982,176.748278,23.666819,23.828727,179.439208,23.830515,141
21,0.8,54,1.415,14,26.669647,202.186719,26.671499,18.987102,141.804582,18.988886,140
21,0.8,54,1.415,15,23.323386,163.834128,23.325432,7.926851,56.234788,7.928648,141
21,0.8,54,1.415,16,46.803835,336.36447,46.80577,1.525125,10.588727,1.526856,141
21,0.8,54,1.415,17,40.487337,291.60115,40.48935,20.639965,145.303727,20.641777,141
21,0.8,54,1.415,18,44.546525,319.851379,44.548637,39.082906,278.795234,39.084761,141
21,0.8,54,1.415,19,108.591823,784.979728,108.594069,36.004823,254.987299,36.006768,140
21,0.8,54,1.415,20,244.773992,1796.899397,244.776027,51.26284,367.131579,51.264596,139
21,0.8,55,1.415,1,0.040822,0.136663,0.042882,0.030652,0.068018,0.03237,111
21,0.8,55,1.415,2,0.103207,0.240675,0.105223,0.076741,0.191074,0.078609,117
21,0.8,55,1.415,3,0.170635,0.406572,0.172752,0.182973,0.450212,0.185062,121
21,0.8,55,1.415,4,0.182907,0.33488,0.184993,0.194954,0.328,0.196921,125
21,0.8,55,1.415,5,0.185984,0.506435,0.187819,0.185573,0.502695,0.187325,130
21,0.8,55,1.415,6,0.167398,0.425761,0.169292,0.172799,0.463208,0.174515,133
21,0.8,55,1.415,7,1.990046,11.262214,1.992158,0.25014,1.548171,0.252429,132
21,0.8,55,1.415,8,1.867348,12.157393,1.869235,1.716028,11.672019,1.717844,136
21,0.8,55,1.415,9,4.464005,30.559274,4.465851,0.47987,3.208355,0.48162,137
21,0.8,55,1.415,10,2.595428,17.911251,2.597372,1.639199,10.614547,1.640948,139
21,0.8,55,1.415,11,1.780249,10.702197,1.782176,0.570765,3.689442,0.572479,143
21,0.8,55,1.415,12,2.753182,19.062938,2.755109,1.34354,8.980578,1.34552,143
21,0.8,55,1.415,13,13.330216,97.077269,13.33212,12.591789,92.626641,12.593614,142
21,0.8,55,1.415,14,6.972958,51.791274,6.974885,3.779693,27.51087,3.781519,143
21,0.8,55,1.415,15,32.92777,249.641305,32.92962,22.985145,171.935761,22.986921,142
21,0.8,55,1.415,16,23.820021,179.007689,23.821895,9.904576,69.27964,9.906341,143
21,0.8,55,1.415,17,64.420293,492.773792,64.422199,72.560488,558.595642,72.562374,141
21,0.8,55,1.415,18,158.208635,1139.838587,158.210647,95.151513,687.430048,95.153553,140
21,0.8,55,1.415,19,54.517411,386.807437,54.519397,50.770842,361.659628,50.772769,142
21,0.8,55,1.415,20,70.215855,488.616276,70.217806,17.125317,119.719358,17.127303,140
21,0.8,56,1.415,1,0.032364,0.085251,0.03422,0.031201,0.082928,0.032911,110
21,0.8,56,1.415,2,0.114301,0.229679,0.116595,0.114701,0.223533,0.116713,116
21,0.8,56,1.415,3,0.165548,0.325209,0.167697,0.15604,0.282509,0.158068,121
21,0.8,56,1.415,4,0.156683,0.326654,0.158564,0.196796,0.483914,0.198546,125
21,0.8,56,1.415,5,0.308305,1.649198,0.310488,0.269443,1.19095,0.271165,129
21,0.8,56,1.415,6,0.252128,1.231611,0.253989,0.217724,1.161,0.219505,132
21,0.8,56,1.415,7,0.611466,3.297505,0.613592,0.545445,3.204471,0.547257,135
21,0.8,56,1.415,8,1.65821,10.101614,1.660387,0.530743,3.425382,0.532466,135
21,0.8,56,1.415,9,1.739201,11.022821,1.741157,1.19295,7.604968,1.194679,138
21,0.8,56,1.415,10,9.189197,64.037283,9.191027,8.675837,60.543896,8.677549,138
21,0.8,56,1.415,11,9.710554,66.548286,9.712555,0.550401,3.625245,0.552203,140
21,0.8,56,1.415,12,7.366929,50.09639,7.368869,4.254255,27.699373,4.256117,140
21,0.8,56,1.415,13,3.263068,22.137764,3.264922,3.940169,27.315292,3.942017,143
21,0.8,56,1.415,14,13.3761,93.781413,13.378077,7.586142,51.780837,7.588001,142
21,0.8,56,1.415,15,13.230443,89.633637,13.232667,12.065361,82.154019,12.067419,145
21,0.8,56,1.415,16,16.02081,105.021218,16.022727,4.773588,31.860175,4.775358,146
21,0.8,56,1.415,17,19.205609,133.189648,19.207566,1.905206,13.214344,1.907038,145
21,0.8,56,1.415,18,7.19654,49.63036,7.198383,5.420594,38.015293,5.422828,146
21,0.8,56,1.415,19,6.07434,40.314248,6.076185,2.966888,19.823125,2.968618,147
21,0.8,56,1.415,20,7.217306,48.680834,7.219544,4.823909,31.457617,4.825789,147
21,0.8,57,1.415,1,0.045305,0.128671,0.047551,0.041974,0.122255,0.043946,112
21,0.8,57,1.415,2,0.079627,0.157914,0.081734,0.046219,0.09245,0.048255,117
21,0.8,57,1.415,3,0.104819,0.178148,0.106881,0.118618,0.288625,0.120565,121
21,0.8,57,1.415,4,0.235445,0.499322,0.237278,0.216775,0.543416,0.218735,125
21,0.8,57,1.415,5,0.307336,1.300104,0.309371,0.238571,1.113702,0.240566,129
21,0.8,57,1.415,6,0.244391,1.186076,0.246463,0.261068,1.274337,0.26288,131
21,0.8,57,1.415,7,1.404351,8.492955,1.406354,0.490668,3.084528,0.492638,132
21,0.8,57,1.415,8,8.166028,57.162825,8.167887,6.278525,43.182011,6.280503,135
21,0.8,57,1.415,9,4.108109,27.243404,4.109983,1.900698,12.749016,1.902477,138
21,0.8,57,1.415,10,4.56434,30.194921,4.566223,0.5048,3.337932,0.506651,139
21,0.8,57,1.415,11,11.95887,83.350346,11.960752,6.90319,46.905831,6.90495,140
21,0.8,57,1.415,12,17.104531,119.659799,17.106561,12.758416,88.261647,12.760534,141
21,0.8,57,1.415,13,14.581692,102.090284,14.583743,17.547169,124.756334,17.549007,143
21,0.8,57,1.415,14,32.351425,229.519783,32.35343,9.453952,66.6168,9.455662,141
21,0.8,57,1.415,15,15.890958,109.732501,15.893209,2.361855,15.258878,2.363774,143
21,0.8,57,1.415,16,18.679041,129.604408,18.680983,11.982419,83.371901,11.984165,145
21,0.8,57,1.415,17,13.920181,95.77821,13.923285,15.921864,109.600989,15.92366,146
21,0.8,57,1.415,18,66.668388,481.801158,66.670433,15.829744,110.709524,15.83186,141
21,0.8,57,1.415,19,46.332011,329.378315,46.334005,16.411224,112.783976,16.413094,142
21,0.8,57,1.415,20,30.609765,219.651142,30.611651,3.755517,25.204932,3.757401,143
21,0.8,58,1.415,1,0.032284,0.059864,0.034142,0.044896,0.074053,0.046618,115
21,0.8,58,1.415,2,0.108817,0.291734,0.110666,0.109003,0.280575,0.110704,118
21,0.8,58,1.415,3,0.236654,0.917528,0.238986,0.24757,1.016329,0.249628,120
21,0.8,58,1.415,4,0.170836,0.523258,0.172687,0.235099,0.569988,0.237942,126
21,0.8,58,1.415,5,0.640628,3.367853,0.642542,0.27033,1.506561,0.272055,128
21,0.8,58,1.415,6,0.734231,4.421979,0.73603,0.519891,3.414517,0.521667,131
21,0.8,58,1.415,7,0.561083,1.914816,0.563215,0.355305,1.517833,0.361727,137
21,0.8,58,1.415,8,0.454084,2.49744,0.455985,0.485896,2.577533,0.487642,138
21,0.8,58,1.415,9,0.997876,5.137071,0.99994,0.741155,4.737467,0.743063,141
21,0.8,58,1.415,10,1.925225,11.927361,1.927096,0.505173,3.329613,0.506934,141
21,0.8,58,1.415,11,4.512157,30.930769,4.514018,1.330126,8.704643,1.331898,141
21,0.8,58,1.415,12,3.817088,26.968151,3.818978,3.79444,27.044471,3.796203,143
21,0.8,58,1.415,13,13.225175,97.245096,13.227095,3.208421,21.49223,3.210178,143
21,0.8,58,1.415,14,15.663355,115.953478,15.665233,12.649401,92.012338,12.651139,143
21,0.8,58,1.415,15,31.356165,237.726799,31.358114,2.06082,12.633533,2.062527,141
21,0.8,58,1.415,16,89.693544,692.040253,89.695521,44.627535,337.79355,44.629298,140
21,0.8,58,1.415,17,19.928171,148.91604,19.930063,14.152214,105.103315,14.154025,143
21,0.8,58,1.415,18,24.675914,186.537347,24.677775,21.433142,161.036437,21.434868,142
21,0.8,58,1.415,19,31.05462,235.191697,31.056508,18.709176,139.832917,18.710965,141
21,0.8,58,1.415,20,17.371142,129.654035,17.372994,13.176215,96.932674,13.178069,142
21,0.8,59,1.415,1,0.056413,0.104078,0.058411,0.05246,0.096741,0.054532,113
21,0.8,59,1.415,2,0.07647,0.327629,0.07833,0.056516,0.16583,0.058304,116
21,0.8,59,1.415,3,0.155554,0.370492,0.157418,0.159007,0.389983,0.160741,119
21,0.8,59,1.415,4,0.193971,0.796832,0.195872,0.189846,0.743713,0.191568,124
21,0.8,59,1.415,5,0.211438,1.100872,0.213308,0.256641,1.228021,0.258421,127
21,0.8,59,1.415,6,0.857543,2.657634,0.859428,0.486766,2.10826,0.488577,129
21,0.8,59,1.415,7,1.453079,8.367782,1.455019,0.763124,5.122653,0.764858,131
21,0.8,59,1.415,8,1.851229,11.282477,1.85318,1.882848,12.838925,1.884699,135
21,0.8,59,1.415,9,3.875905,26.369075,3.877746,3.213919,22.005771,3.215688,136
21,0.8,59,1.415,10,14.488284,103.705163,14.490165,8.830832,60.889487,8.832733,137
21,0.8,59,1.415,11,11.596399,80.843987,11.598356,0.63515,4.017845,0.637005,140
21,0.8,59,1.415,12,56.956279,412.686456,56.958202,2.432028,16.248099,2.434049,138
21,0.8,59,1.415,13,37.557337,269.36114,37.559216,28.109264,201.088251,28.111089,139
21,0.8,59,1.415,14,43.582221,313.502512,43.584227,31.340532,223.455413,31.342357,140
21,0.8,59,1.415,15,66.990167,491.334411,66.992827,13.813334,96.815683,13.815079,140
21,0.8,59,1.415,16,28.44621,202.718889,28.448138,18.444823,131.172935,18.446622,142
21,0.8,59,1.415,17,50.482503,361.393759,50.484586,32.981297,233.666781,32.983156,142
21,0.8,59,1.415,18,28.276874,200.624232,28.278957,9.946553,68.126659,9.948547,143
21,0.8,59,1.415,19,25.554163,179.882279,25.556105,19.460797,137.509209,19.462562,143
21,0.8,59,1.415,20,53.467895,382.135947,53.46991,15.098395,104.660338,15.100215,142
21,0.8,60,1.415,1,0.182569,0.34727,0.184578,0.185504,0.390995,0.187534,111
21,0.8,60,1.415,2,0.114586,0.236938,0.116631,0.140223,0.287921,0.142981,116
21,0.8,60,1.415,3,0.10522,0.220855,0.107401,0.105221,0.212579,0.109065,121
21,0.8,60,1.415,4,0.178607,0.299116,0.18065,0.195978,0.306384,0.198016,127
21,0.8,60,1.415,5,0.202435,0.352982,0.204523,0.260357,0.372267,0.262736,133
21,0.8,60,1.415,6,0.246204,0.946065,0.248173,0.243488,0.823613,0.245517,133
21,0.8,60,1.415,7,0.545688,3.062435,0.547562,0.558614,3.119595,0.560352,136
21,0.8,60,1.415,8,1.250447,7.327097,1.252308,0.303261,1.973079,0.30495,137
21,0.8,60,1.415,9,0.750399,4.626514,0.75302,0.573806,3.427488,0.575543,141
21,0.8,60,1.415,10,0.707425,3.849024,0.70927,0.219842,1.407625,0.221577,143
21,0.8,60,1.415,11,3.525524,21.793375,3.527378,0.602855,3.983808,0.604582,142
21,0.8,60,1.415,12,1.761947,8.684512,1.763827,1.117699,7.297558,1.119432,146
21,0.8,60,1.415,13,5.338316,35.40617,5.340237,2.471982,15.647236,2.473765,143
21,0.8,60,1.415,14,4.187048,26.378449,4.188918,2.933092,18.704532,2.934901,145
21,0.8,60,1.415,15,6.595063,44.948363,6.596985,0.460667,3.069032,0.46246,144
21,0.8,60,1.415,16,5.951133,40.930312,5.952984,3.129699,21.156484,3.131529,145
21,0.8,60,1.415,17,17.822399,127.669503,17.824295,3.758357,26.182943,3.760151,144
21,0.8,60,1.415,18,17.853724,127.017606,17.855715,13.958437,98.299862,13.960168,145
21,0.8,60,1.415,19,16.098636,111.24598,16.10053,14.13763,99.158024,14.139524,146
21,0.8,60,1.415,20,19.875759,140.578246,19.877716,13.552199,94.654592,13.554143,145
21,0.8,61,1.415,1,0.058157,0.157454,0.059968,0.048753,0.130582,0.050519,111
21,0.8,61,1.415,2,0.049193,0.108983,0.051005,0.046783,0.107069,0.048553,116
21,0.8,61,1.415,3,0.036259,0.061663,0.03827,0.043226,0.056013,0.045195,121
21,0.8,61,1.415,4,0.168781,0.408383,0.170678,0.181155,0.458087,0.182854,122
21,0.8,61,1.415,5,0.205841,0.979447,0.207745,0.217248,0.97048,0.219178,126
21,0.8,61,1.415,6,0.460266,2.430576,0.462109,0.51422,2.54349,0.515962,128
21,0.8,61,1.415,7,0.64418,3.336913,0.646055,0.598568,3.278798,0.600271,131
21,0.8,61,1.415,8,1.778292,10.925017,1.780174,0.712664,4.861959,0.714401,133
21,0.8,61,1.415,9,1.860885,10.128753,1.862769,1.070592,7.11547,1.072337,136
21,0.8,61,1.415,10,2.111451,12.327289,2.113322,0.777734,5.143267,0.77952,139
21,0.8,61,1.415,11,10.30726,70.529321,10.309336,3.115532,21.784772,3.117275,139
21,0.8,61,1.415,12,34.229992,246.095313,34.231858,13.271641,91.830919,13.273391,139
21,0.8,61,1.415,13,20.658355,146.562811,20.660327,11.495997,79.469988,11.497991,142
21,0.8,61,1.415,14,26.118239,189.01784,26.120155,15.280244,106.551648,15.281995,142
21,0.8,61,1.415,15,26.943947,189.353037,26.945897,4.921454,34.971458,4.923223,143
21,0.8,61,1.415,16,14.078021,98.206699,14.079974,0.552648,3.471124,0.554595,145
21,0.8,61,1.415,17,14.952534,107.236153,14.954504,0.557257,3.583073,0.559132,145
21,0.8,61,1.415,18,17.000995,123.32834,17.002873,18.663445,134.375672,18.665432,143
21,0.8,61,1.415,19,17.912225,127.977817,17.914269,12.814399,90.535034,12.81615,144
21,0.8,61,1.415,20,3.504171,22.250372,3.506287,3.182339,21.708312,3.184114,147
21,0.8,62,1.415,1,0.10794,0.199647,0.109751,0.109187,0.21804,0.110923,111
21,0.8,62,1.415,2,0.063747,0.136091,0.065622,0.069969,0.18356,0.071696,119
21,0.8,62,1.415,3,0.087503,0.29102,0.089331,0.070997,0.229216,0.072706,120
21,0.8,62,1.415,4,0.217173,1.051262,0.219031,0.196708,0.957156,0.1984,122
21,0.8,62,1.415,5,0.236941,0.621167,0.238889,0.263455,0.544879,0.265343,129
21,0.8,62,1.415,6,0.213014,0.715433,0.214942,0.255462,0.857053,0.257207,132
21,0.8,62,1.415,7,0.435708,1.721639,0.438757,0.360098,1.607704,0.362111,135
21,0.8,62,1.415,8,0.934708,5.00815,0.936549,0.751874,4.825504,0.753615,136
21,0.8,62,1.415,9,3.122642,21.289327,3.124492,3.127655,21.982721,3.129459,139
21,0.8,62,1.415,10,2.604466,17.596852,2.606313,1.554579,10.46199,1.55631,140
21,0.8,62,1.415,11,3.631712,24.496198,3.63364,0.497192,3.211289,0.498921,141
21,0.8,62,1.415,12,4.908055,34.198018,4.909912,0.866825,5.600425,0.868588,143
21,0.8,62,1.415,13,6.343573,43.537106,6.34542,2.939151,19.775015,2.940943,144
21,0.8,62,1.415,14,6.060354,41.564586,6.062316,0.492709,3.215856,0.494461,145
21,0.8,62,1.415,15,21.278706,150.127843,21.280555,21.2022,150.051526,21.203906,144
21,0.8,62,1.415,16,22.227211,152.896854,22.229314,25.902063,182.358374,25.903935,143
21,0.8,62,1.415,17,64.191382,463.932761,64.193393,10.533216,73.284294,10.53532,141
21,0.8,62,1.415,18,22.880306,157.251149,22.882197,16.668983,115.139124,16.670871,144
21,0.8,62,1.415,19,13.123338,90.71646,13.12521,9.151809,64.601324,9.153593,146
21,0.8,62,1.415,20,40.882971,289.840709,40.885127,11.827624,81.799387,11.830721,142
21,0.8,63,1.415,1,0.151246,0.437079,0.153357,0.179141,0.718035,0.18142,114
21,0.8,63,1.415,2,0.172686,0.397683,0.174508,0.171117,0.391384,0.172805,119
21,0.8,63,1.415,3,0.169458,0.45438,0.171343,0.169801,0.394052,0.17155,123
21,0.8,63,1.415,4,0.174987,0.563662,0.176831,0.17908,0.537142,0.180815,126
21,0.8,63,1.415,5,0.214697,0.820388,0.216535,0.197798,0.796892,0.199592,128
21,0.8,63,1.415,6,0.515409,2.417384,0.517507,0.310737,1.488155,0.312543,129
21,0.8,63,1.415,7,2.098883,14.269514,2.100743,1.284385,8.728744,1.286095,131
21,0.8,63,1.415,8,3.073312,20.178585,3.075232,2.905431,20.414732,2.907156,133
21,0.8,63,1.415,9,2.765727,17.983241,2.767692,2.635587,17.704729,2.637478,137
21,0.8,63,1.415,10,2.990897,20.889002,2.99278,2.178921,15.238261,2.180673,139
21,0.8,63,1.415,11,4.486527,31.845402,4.488375,4.459125,31.938025,4.460957,139
21,0.8,63,1.415,12,12.697053,94.115913,12.698879,5.720802,42.810342,5.722553,140
21,0.8,63,1.415,13,10.116098,71.487568,10.117972,11.066541,81.632454,11.068256,142
21,0.8,63,1.415,14,4.117744,27.557935,4.119805,3.829012,25.707565,3.830757,144
21,0.8,63,1.415,15,21.294872,152.093712,21.29691,8.714386,61.674904,8.716153,141
21,0.8,63,1.415,16,20.55478,138.800388,20.557656,14.839511,103.166737,14.841313,142
21,0.8,63,1.415,17,18.708582,132.629478,18.710739,12.11357,85.355304,12.115481,145
21,0.8,63,1.415,18,18.619168,131.547325,18.621056,8.325348,58.636198,8.327193,144
21,0.8,63,1.415,19,42.642369,303.760637,42.644367,21.685332,153.47132,21.687212,143
21,0.8,63,1.415,20,33.647915,236.835753,33.649763,22.380276,157.87612,22.382166,143
21,0.8,64,1.415,1,0.067789,0.164087,0.069888,0.06453,0.121121,0.06706,113
21,0.8,64,1.415,2,0.052635,0.156412,0.054599,0.046179,0.138908,0.047947,118
21,0.8,64,1.415,3,0.144313,0.320502,0.146173,0.146695,0.316155,0.148451,122
21,0.8,64,1.415,4,0.209196,0.633495,0.211102,0.222926,0.904629,0.224666,126
21,0.8,64,1.415,5,0.679319,4.15285,0.681257,0.713905,4.127106,0.715649,127
21,0.8,64,1.415,6,2.131557,14.015099,2.133492,0.486052,3.266002,0.487801,128
21,0.8,64,1.415,7,1.707009,10.288511,1.708884,1.165743,7.914343,1.167481,132
21,0.8,64,1.415,8,3.146204,21.577076,3.148185,1.310721,8.471748,1.312492,134
21,0.8,64,1.415,9,2.554345,16.161217,2.556223,0.756683,5.041888,0.758419,136
21,0.8,64,1.415,10,4.738646,31.868253,4.740549,1.391593,8.926091,1.393418,137
21,0.8,64,1.415,11,25.153247,189.205048,25.156221,15.567512,115.743182,15.569261,137
21,0.8,64,1.415,12,79.739462,605.654235,79.741343,29.537381,222.174644,29.539131,136
21,0.8,64,1.415,13,46.507301,353.807228,46.509235,22.130793,164.697375,22.132588,137
21,0.8,64,1.415,14,50.07336,381.358764,50.075298,14.732539,109.171303,14.734296,138
21,0.8,64,1.415,15,24.529059,172.055838,24.531044,19.675692,139.121124,19.677473,141
21,0.8,64,1.415,16,34.937484,250.282724,34.939483,26.217367,185.845535,26.220587,141
21,0.8,64,1.415,17,20.620297,145.361377,20.622428,3.903222,26.691696,3.905513,142
21,0.8,64,1.415,18,32.903803,235.28511,32.905765,18.14523,128.123353,18.147237,142
21,0.8,64,1.415,19,71.668647,520.27568,71.670779,49.439037,355.071187,49.440813,141
21,0.8,64,1.415,20,95.962505,651.407515,95.96471,83.679457,562.152392,83.681395,140
21,0.8,65,1.415,1,0.123939,0.216433,0.125842,0.147862,0.228046,0.149666,112
21,0.8,65,1.415,2,0.081578,0.190615,0.083719,0.114673,0.226519,0.116507,118
21,0.8,65,1.415,3,0.121169,0.253066,0.123255,0.116455,0.256174,0.118335,123
21,0.8,65,1.415,4,0.163931,0.330022,0.165895,0.153464,0.295454,0.155446,125
21,0.8,65,1.415,5,0.292882,1.49255,0.294806,0.239118,1.455945,0.240855,128
21,0.8,65,1.415,6,0.796803,4.73507,0.79881,0.469706,3.162411,0.471461,128
21,0.8,65,1.415,7,1.349104,8.307815,1.350926,0.837784,5.520149,0.839522,132
21,0.8,65,1.415,8,1.650127,9.763534,1.652358,1.549859,9.881841,1.551849,136
21,0.8,65,1.415,9,3.267793,21.748042,3.269686,1.780854,11.342421,1.783123,136
21,0.8,65,1.415,10,11.545279,79.567507,11.547266,5.245187,36.951861,5.247097,138
21,0.8,65,1.415,11,11.893338,80.60583,11.895354,7.301926,50.474066,7.303685,141
21,0.8,65,1.415,12,12.830873,89.330052,12.832991,5.637753,39.317708,5.639748,143
21,0.8,65,1.415,13,16.310734,114.405263,16.312586,15.428887,110.727566,15.430633,145
21,0.8,65,1.415,14,3.723058,22.916321,3.725108,1.090371,7.232207,1.092113,148
21,0.8,65,1.415,15,13.39791,92.887052,13.400002,12.921602,90.921005,12.923331,147
21,0.8,65,1.415,16,17.30816,118.834398,17.310211,13.331567,92.151155,13.333536,146
21,0.8,65,1.415,17,20.511014,146.670709,20.512915,6.099612,42.79742,6.101616,146
21,0.8,65,1.415,18,44.507784,319.888846,44.509763,25.908008,185.199566,25.910122,144
21,0.8,65,1.415,19,32.703576,234.118269,32.705526,19.17715,136.283784,19.179165,145
21,0.8,65,1.415,20,18.447658,134.728546,18.44951,17.139408,127.67554,17.141159,146
21,0.8,66,1.415,1,0.124684,0.201396,0.126624,0.119475,0.184446,0.121159,112
21,0.8,66,1.415,2,0.139903,0.215487,0.142026,0.119517,0.206689,0.12174,117
21,0.8,66,1.415,3,0.134856,0.189819,0.136746,0.137211,0.188387,0.139029,125
21,0.8,66,1.415,4,0.20507,0.488018,0.206925,0.194079,0.557734,0.195777,126
21,0.8,66,1.415,5,0.183852,0.727177,0.185736,0.19647,0.782444,0.198244,130
