L,Density,Seed,UDG Radius,CPLEX TTO,Process TTO,Clock TTO,CPLEX TTS,Process TTS,Clock TTS,Solution
21,0.8,66,11.705,0.328331,0.338435,0.347934,0.305837,0.32992,0.323741,5
21,0.8,67,11.705,0.294338,0.314502,0.311656,0.296433,0.315339,0.313692,5
21,0.8,68,11.705,0.365568,0.370445,0.385767,0.36447,0.374646,0.384266,5
21,0.8,69,11.705,0.313678,0.333679,0.33125,0.319583,0.339391,0.33751,5
21,0.8,70,11.705,0.314391,0.334317,0.332323,0.324014,0.34875,0.341697,5
21,0.8,71,11.705,0.476399,0.408601,0.510413,0.350178,0.353597,0.369802,5
21,0.8,72,11.705,0.316369,0.336422,0.333923,0.317852,0.338959,0.346603,5
21,0.8,73,11.705,0.350801,0.386044,0.368555,0.335893,0.356732,0.353724,5
21,0.8,74,11.705,0.316403,0.336852,0.334201,0.316272,0.33651,0.334211,5
21,0.8,75,11.705,0.352226,0.375126,0.370865,0.349906,0.368018,0.368426,5
21,0.8,76,11.705,0.292755,0.312522,0.310059,0.296728,0.321067,0.314363,5
21,0.8,77,11.705,0.333171,0.353455,0.350736,0.342389,0.36884,0.360685,5
21,0.8,78,11.705,0.341283,0.362267,0.359561,0.339706,0.360091,0.357567,5
21,0.8,79,11.705,0.310541,0.331449,0.328694,0.313193,0.337329,0.331133,5
21,0.8,80,11.705,0.335853,0.368955,0.35366,0.322548,0.342521,0.340192,5
21,0.8,81,11.705,0.377964,0.354594,0.397666,0.374591,0.35215,0.391964,5
21,0.8,82,11.705,0.370715,0.356459,0.391839,0.339054,0.346444,0.357718,5
21,0.8,83,11.705,0.408156,0.345033,0.42773,0.309487,0.330951,0.327725,5
21,0.8,84,11.705,0.301144,0.321166,0.318672,0.304315,0.329473,0.322479,5
21,0.8,85,11.705,0.356368,0.389865,0.374172,0.346799,0.366158,0.364564,5
21,0.8,86,11.705,0.33806,0.339698,0.360543,0.327558,0.335705,0.34664,5
21,0.8,87,11.705,0.318625,0.337823,0.335907,0.316259,0.33562,0.333855,5
21,0.8,88,11.705,0.371148,0.388984,0.389493,0.366948,0.387423,0.384837,5
21,0.8,89,11.705,0.34628,0.36725,0.364383,0.352366,0.374407,0.371147,5
21,0.8,90,11.705,0.346895,0.388696,0.365075,0.437485,0.366686,0.460094,5
21,0.8,91,11.705,0.327686,0.353344,0.345358,0.337308,0.351733,0.354918,5
21,0.8,92,11.705,0.281406,0.296484,0.300651,0.275914,0.299827,0.293623,5
21,0.8,93,11.705,0.350273,0.375026,0.376986,0.324827,0.345609,0.342731,5
21,0.8,94,11.705,0.379555,0.383157,0.399548,0.415613,0.382026,0.43435,5
21,0.8,95,11.705,0.332073,0.362443,0.350255,0.335448,0.343089,0.354343,5
21,0.8,96,11.705,0.350958,0.352888,0.369547,0.327069,0.347651,0.344596,5
21,0.8,97,11.705,0.420735,0.396161,0.444104,0.345627,0.365881,0.363368,5
21,0.8,98,11.705,0.334511,0.353304,0.352155,0.326586,0.342989,0.34428,5
21,0.8,99,11.705,0.3305,0.350743,0.347992,0.342975,0.36308,0.360188,5
21,0.8,41,12.0,0.40579,0.419468,0.423888,0.399635,0.416914,0.417734,5
21,0.8,42,12.0,0.445405,0.496232,0.464206,0.41171,0.433922,0.430219,5
21,0.8,43,12.0,0.438948,0.460709,0.45696,0.438739,0.459452,0.456332,5
21,0.8,44,12.0,0.46796,0.509187,0.486144,0.427366,0.448559,0.44518,5
21,0.8,45,12.0,0.502495,0.551361,0.52051,0.456295,0.47653,0.474591,5
21,0.8,46,12.0,0.451101,0.488147,0.469925,0.413768,0.435356,0.431826,5
21,0.8,47,12.0,0.482616,0.478206,0.507324,0.467897,0.466461,0.488789,5
21,0.8,48,12.0,0.417203,0.438211,0.434922,0.414883,0.435369,0.432492,5
21,0.8,49,12.0,0.411563,0.432061,0.429099,0.410246,0.431846,0.427565,5
21,0.8,50,12.0,0.432445,0.438295,0.450737,0.401654,0.423617,0.419565,5
21,0.8,51,12.0,0.48727,0.513643,0.506338,0.422792,0.445019,0.44096,5
21,0.8,52,12.0,0.423011,0.445447,0.441843,0.422168,0.444157,0.440968,5
21,0.8,53,12.0,0.391875,0.412875,0.409739,0.392321,0.413446,0.410444,5
21,0.8,54,12.0,0.452051,0.474262,0.469945,0.443487,0.465321,0.461133,5
21,0.8,55,12.0,0.464669,0.549468,0.483026,0.43311,0.453126,0.450933,5
21,0.8,56,12.0,0.410223,0.431996,0.428684,0.412266,0.43267,0.430552,5
21,0.8,57,12.0,0.42442,0.468119,0.443538,0.390507,0.410497,0.409448,5
21,0.8,58,12.0,0.421698,0.442356,0.439281,0.42247,0.441793,0.440043,5
21,0.8,59,12.0,0.455033,0.447664,0.473523,0.42994,0.434332,0.449208,5
21,0.8,60,12.0,0.485159,0.481303,0.505019,0.480882,0.487262,0.50166,5
21,0.8,61,12.0,0.443965,0.444192,0.466283,0.391557,0.412092,0.411978,5
21,0.8,62,12.0,0.409801,0.447184,0.43826,0.38632,0.407909,0.404439,5
21,0.8,63,12.0,0.485232,0.465038,0.50928,0.436685,0.454357,0.456161,5
21,0.8,64,12.0,1.021943,0.579674,1.043641,0.424599,0.444821,0.442795,5
21,0.8,65,12.0,0.452867,0.472224,0.471422,0.45333,0.474368,0.471221,5
21,0.8,66,12.0,0.477189,0.498326,0.495424,0.43289,0.454946,0.451064,5
21,0.8,67,12.0,0.397401,0.433728,0.415394,0.510278,0.451451,0.537365,5
21,0.8,68,12.0,0.426262,0.447056,0.444121,0.428888,0.447567,0.446964,5
21,0.8,69,12.0,0.407639,0.428822,0.425443,0.407314,0.427783,0.425058,5
21,0.8,70,12.0,0.438921,0.473814,0.461453,0.431817,0.451458,0.450371,5
21,0.8,71,12.0,0.570904,0.519076,0.589471,0.427669,0.449352,0.445647,5
21,0.8,72,12.0,0.453147,0.45066,0.473454,0.439459,0.446478,0.459303,5
21,0.8,73,12.0,0.441627,0.463808,0.459767,0.442643,0.46475,0.460526,5
21,0.8,74,12.0,0.424202,0.456583,0.442145,0.427777,0.443563,0.449243,5
21,0.8,75,12.0,0.504258,0.535622,0.525189,0.472824,0.47371,0.493698,5
21,0.8,76,12.0,0.365172,0.382914,0.382693,0.383979,0.406113,0.402562,5
21,0.8,77,12.0,0.441023,0.460572,0.460761,0.46088,0.442001,0.479874,5
21,0.8,78,12.0,0.445322,0.468015,0.46394,0.723144,0.50169,0.749014,5
21,0.8,79,12.0,0.390581,0.411393,0.408667,0.400865,0.415244,0.418609,5
21,0.8,80,12.0,0.42159,0.441297,0.439534,0.41749,0.438935,0.435449,5
21,0.8,81,12.0,0.399245,0.422167,0.417786,0.394747,0.415844,0.412576,5
21,0.8,82,12.0,0.447779,0.437862,0.468969,0.438765,0.435065,0.458934,5
21,0.8,83,12.0,0.462796,0.469173,0.482855,0.44487,0.449342,0.464226,5
21,0.8,84,12.0,0.417641,0.429327,0.43572,0.403292,0.419258,0.421153,5
21,0.8,85,12.0,0.459907,0.485428,0.478015,0.546436,0.588212,0.564602,5
21,0.8,86,12.0,0.394179,0.408949,0.411795,0.389669,0.413514,0.40722,5
21,0.8,87,12.0,0.384474,0.405289,0.402443,0.388535,0.413609,0.406442,5
21,0.8,88,12.0,0.480019,0.483829,0.499923,0.462774,0.486753,0.48136,5
21,0.8,89,12.0,0.42829,0.451426,0.44733,0.428592,0.450153,0.446842,5
21,0.8,90,12.0,0.474484,0.475276,0.495477,0.429575,0.450499,0.447461,5
21,0.8,91,12.0,0.402576,0.437587,0.420748,0.423783,0.423924,0.442194,5
21,0.8,92,12.0,0.493566,0.436133,0.511765,0.415659,0.434348,0.433517,5
21,0.8,93,12.0,0.476375,0.493234,0.496653,0.467633,0.464373,0.487928,5
21,0.8,94,12.0,0.435221,0.486003,0.45355,0.422037,0.444165,0.4403,5
