L,Density,Seed,UDG Radius,CPLEX TTO,Process TTO,Clock TTO,CPLEX TTS,Process TTS,Clock TTS,Solution
21,0.8,86,2.0,1.314913,7.946014,1.317141,1.126782,7.641265,1.128736,82
21,0.8,87,2.0,1.258948,7.182613,1.26101,0.629618,4.425031,0.631557,83
21,0.8,88,2.0,0.920706,5.487549,0.923104,0.874771,5.548845,0.876834,83
21,0.8,89,2.0,1.10486,6.708885,1.107032,0.990955,6.414778,0.993031,82
21,0.8,90,2.0,1.432353,8.176863,1.434528,1.100526,7.262221,1.102532,83
21,0.8,91,2.0,1.944466,13.482164,1.946604,1.361514,9.355282,1.363519,82
21,0.8,92,2.0,1.441526,9.077151,1.443844,1.297905,8.79008,1.299849,83
21,0.8,93,2.0,1.363001,8.531414,1.365229,1.10565,7.094593,1.107562,82
21,0.8,94,2.0,0.330939,1.734806,0.333281,0.43591,2.190916,0.43824,84
21,0.8,95,2.0,1.729775,9.928837,1.732081,1.480624,9.298898,1.482638,83
21,0.8,96,2.0,1.305997,7.844827,1.308129,0.362142,2.171469,0.364771,82
21,0.8,97,2.0,1.687071,8.395498,1.689141,0.609267,4.21454,0.611234,83
21,0.8,98,2.0,1.274564,7.456412,1.276751,0.461613,2.957001,0.463585,83
21,0.8,99,2.0,2.306529,14.452267,2.308699,2.101902,14.906052,2.103895,83
21,0.8,0,2.237,0.500504,1.880007,0.503226,0.311712,1.489781,0.314002,58
21,0.8,1,2.237,1.220179,6.331989,1.223094,0.976186,5.950241,0.978482,57
21,0.8,2,2.237,1.340429,6.616051,1.343088,0.232306,1.375666,0.2347,57
21,0.8,3,2.237,1.246194,7.288798,1.249233,1.033615,7.074062,1.035924,58
21,0.8,4,2.237,1.503934,8.957566,1.506503,1.052114,6.811998,1.054404,57
21,0.8,5,2.237,0.602323,3.082787,0.605014,0.216608,1.269291,0.21903,57
21,0.8,6,2.237,0.830297,2.935055,0.837911,0.596723,2.456167,0.599517,58
21,0.8,7,2.237,1.437411,7.411475,1.440219,0.810668,5.210356,0.813086,56
21,0.8,8,2.237,0.478381,2.202279,0.481051,0.397786,2.05162,0.400095,57
21,0.8,9,2.237,0.720348,3.254727,0.723755,0.59721,3.246776,0.603162,57
